,cnt,date,title,content,org_link,link,Day
421,422,2021-02-16 17:57:00,제주시건강가정·다문화가족<b>지원</b>센터 19기 아이돌보미 모집,다문화가족<b>지원</b>센터(센터장 홍석윤)는 이달 15일부터 28일까지 코로나19 장기화로 인한 <b>양육</b> 공백 가정의... 내용은 제주시건강가정·다문화가족<b>지원</b>센터 전화(064-725-9005)를 통해 확인할 수 있다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=441110,http://www.headlinejeju.co.kr/news/articleView.html?idxno=441110,2021-02-16
435,436,2021-02-14 09:01:00,"서귀포시, 다문화가족 찾아가는 맟춤형 한국어교육 진행",서귀포시는 다문화가족의 정착 및 자녀 <b>양육지원</b>을 위해 집합교육 참여가 어려운 다문화 가정에 직집... 세한 사항은 서귀포시 건강가정다문화가족<b>지원</b>센터(전화 762-1141)로 문의하면 된다.  &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=440854,http://www.headlinejeju.co.kr/news/articleView.html?idxno=440854,2021-02-14
439,440,2021-02-11 20:29:00,원희룡 지사 &quot;아동보호시설 보육사 처우 개선.아동 자립환경 조성할 것&quot;,"조치상황, <b>양육</b>시설 종사자 및 입소 아동 현황, <b>지원</b> 상황, 입소 아동들이 독립한 이후 자립하기 위한... 보육사들의 처우 개선과 아이들이 자립할 수 있는 여건을 조성하는데 최선을 다하겠다&quot;고 강조했다.  &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=440839,http://www.headlinejeju.co.kr/news/articleView.html?idxno=440839,2021-02-11
434,435,2021-02-11 08:31:00,"제주시, 새학기 맞아 영유아 보육서비스 사전신청 접수","신청 대상은 보육료, <b>양육</b>수당, 유아학비 등 영유아 보육서비스 신규 신청 및 3월 1일 기준 보육서비스... 접속해 온<b>라인</b> <b>지원</b>하거나 아동 주민등록 주소지의 읍·면·동 주민센터를 방문하면 된다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=440768,http://www.headlinejeju.co.kr/news/articleView.html?idxno=440768,2021-02-11
422,423,2021-02-08 16:18:00,"제주도, 반려동물 코로나19 검사<b>지원</b>...전문치료 동물병원 지정",도내 반려동물 <b>양육</b>가구는 약 9만가구로 도 전체 가구 수의 약 31%가 13만 마리의 반려동물을 <b>양육</b>하고 있는... 사례를 살펴볼 때 동물이 사람에게 코로나19를 전파한 사례는 현재까지 없는 것으로 파악됐다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=440515,http://www.headlinejeju.co.kr/news/articleView.html?idxno=440515,2021-02-08
443,444,2021-02-03 16:20:00,미안하다는 말로는 아동학대가 해결되지 않는다,"그럼에도 지난 몇 년간 심각한 아동학대 사건이 몇 차례씩 신문 <b>헤드라인</b>을 차지하곤 했다. 아동학대 사건... 그나마 <b>양육</b>비 부담을 덜어 줄 수 있는 정책과 예산은 관심을 받았지만, 학대를 당하는 어린이·청소년을 위한... ",https://www.pressian.com/pages/articles/2021020315384392239?utm_source=naver&utm_medium=search,https://www.pressian.com/pages/articles/2021020315384392239?utm_source=naver&utm_medium=search,2021-02-03
442,443,2021-02-01 17:28:00,"제주도장애인종합복지관, &apos;발달장애인 쉬운언어 도서·영상&apos; 보급",제주특별자치도장애인종합복지관은 발달장애인의 정보접근 및 권리보장 <b>지원</b>을 위한 쉬운언어 도서 및... 보장하고 정보접근성을 높임으로써 발달장애인의 권리를 보장하는데 힘을 보태고자 한다&quot;고 전했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=439950,http://www.headlinejeju.co.kr/news/articleView.html?idxno=439950,2021-02-01
54,55,2021-01-26 13:02:00,"미혼부 자녀, 출생신고 전에도 <b>양육</b>수당 신청 가능","대한 <b>양육</b>수당을 <b>지원</b>해 나가겠다&quot;고 말했다. 한편, 기존 가족관계등록법에 따르면 미혼부 자녀의 경우... 아동수당과 보육료·가정<b>양육</b>수당 등을 받을 수 없는 공백이 생겨 정부는 지난해 8월 제도를 보완했다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=439414,http://www.headlinejeju.co.kr/news/articleView.html?idxno=439414,2021-01-26
428,429,2021-01-25 12:22:00,"서귀포시, 산모. 신생아 건강관리 서비스 본인부담금 50% 추가 <b>지원</b>",추가 <b>지원</b>으로 출산가정의 경제적 부담이 완화 될 것으로 기대한다&quot;며 &quot;앞으로도 많은 출산가정이 혜택을 받을 수 있도록 적극 노력하겠다&quot;고 말했다. 문의=서귀포보건소 모자보건실(064- 760-6082~3). &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=439325,http://www.headlinejeju.co.kr/news/articleView.html?idxno=439325,2021-01-25
436,437,2021-01-25 10:53:00,한부모가족의 희망과 자립기반 마련을 위한 복지 서비스 확대,아동<b>양육</b>비가 <b>지원</b>되고 또한 경제적 기반이 취약한 만 34세 이하 한부모의 만 18세 미만 자녀에게도 추가... &lt;김형준 / 제주시청 기초생활보장과&gt; *이 글은 <b>헤드라인</b>제주 편집방향과 다를 수 있습니다.,http://www.headlinejeju.co.kr/news/articleView.html?idxno=439302,http://www.headlinejeju.co.kr/news/articleView.html?idxno=439302,2021-01-25
53,54,2021-01-24 15:00:00,[연합뉴스 이 시각 <b>헤드라인</b>] - 15:00,"학대 행위자 역시 부모가 75.6%, 대리<b>양육</b>자 15.5%, 친인척 4.4% 순으로 나타났다. 전문보기: http://yna.kr... 전문보기: http://yna.kr/WaRDnKKDASQ ■ 민주, &apos;전국민 <b>지원</b>·피해업종 선별&apos; 병행 방안 검토 더불어민주당이 코로나19... ",http://yna.kr/AKR20210124031800011?did=1195m,http://yna.kr/AKR20210124031800011?did=1195m,2021-01-24
55,56,2021-01-24 10:05:00,[연합뉴스 이 시각 <b>헤드라인</b>] - 10:00,"학대 행위자 역시 부모가 75.6%, 대리<b>양육</b>자 15.5%, 친인척 4.4% 순으로 나타났다. 전문보기: http://yna.kr... 전문보기: http://yna.kr/BmRgnKpDARm ■ 손실보상법 검토 착수…&quot;법적근거 만들되 <b>지원</b>액 규정 위험&quot; 더불어민주당과... ",http://yna.kr/AKR20210124015900011?did=1195m,http://yna.kr/AKR20210124015900011?did=1195m,2021-01-24
51,52,2021-01-19 20:00:00,[연합뉴스 이 시각 <b>헤드라인</b>] - 20:00,전문보기: http://yna.kr/HQRvnK-DAP0 ■ 전국 지자체 재난<b>지원</b>금 수혈 잇따라…&apos;차등 지급&apos; 논란도 전국... 전문보기: http://yna.kr/HORanKSDAPo ■ 정부 &quot;&apos;입양 전 위탁&apos;은 양부모의 <b>양육</b>능력 최종 확인하는 절차&quot; 정부는 19일... ,http://yna.kr/AKR20210119165500011?did=1195m,http://yna.kr/AKR20210119165500011?did=1195m,2021-01-19
48,49,2021-01-19 12:00:00,[연합뉴스 이 시각 <b>헤드라인</b>] - 12:00,정부는 <b>양육</b>비를 받지 못해 어려움을 겪는 부모에게 한시적으로 <b>양육</b>비를 긴급 <b>지원</b>해 준 후 이를 채무자로부터 징수하고 있다. 전문보기: http://yna.kr/4ZRKnKNDAO- ■ 개인택시면허 문턱 낮추자 &apos;수강신청 대란... ,http://yna.kr/AKR20210119082000011?did=1195m,http://yna.kr/AKR20210119082000011?did=1195m,2021-01-19
448,449,2021-01-18 10:58:00,"서귀포시, 아이돌봄서비스 소득재판정 신청 접수","한편, 올해 아이돌봄 정부<b>지원</b>시간은 기존 연 720시간 이내에서 연 840시간으로 확대되며, 아이돌보미 20명을 추가 양성해 지역별로 고루 서비스가 이루어지도록 할 예정이다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=438801,http://www.headlinejeju.co.kr/news/articleView.html?idxno=438801,2021-01-18
438,439,2021-01-15 17:45:00,"부산일보와 KNN, 아동학대 사건 보도 &apos;진일보&apos;","또 무엇보다 피해 아동과 <b>양육</b>자의 관계가 <b>헤드라인</b>에서 &apos;양부&apos;, &apos;입양아&apos;, &apos;양모&apos; 등의 단어를 통해... &lt;끊이지 않는 아동학대, &apos;바뀌는게 없다&apos;&gt;(1/8, 최한솔 기자)를 통해 학대예방전문 경찰관(APO) <b>지원</b> 기피 현실과... ",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002711606&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002711606&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,2021-01-15
56,57,2021-01-14 13:09:00,[공무원수험신문·고시위크] 금주의 오프<b>라인</b> 신문 <b>헤드라인</b>_제389호(2021년 ...,"구직<b>지원</b>금 ‘만족’정부24·홈택스 등에 민간 전자서명 도입“지하철 지연 기분 나빠” 문자폭탄 및 전화 악성민원인 ‘유죄’ 판결   ◆8면 - 종합‘구하라 법’ 입법예고 “<b>양육</b>의무 저버린 부모, 상속권 상실”... ",http://www.gosiweek.com/13850,http://www.gosiweek.com/13850,2021-01-14
423,424,2021-01-12 17:11:00,"제주도, 산모․신생아 &apos;건강관리 서비스&apos; 본인 부담금도 <b>지원</b>","고령사회 변화에 대응하고 코로나19로 인해 더욱 어려워진 출산가정에 실질적인 도움을 줄 수 있도록 건강한 임신과 출산, <b>양육</b>을 보장하는 지역밀착형 <b>지원</b> 시책을 지속적으로 발굴해 나가겠다&quot;고 밝혔다.&lt;<b>헤드라인</b>제... ",http://www.headlinejeju.co.kr/news/articleView.html?idxno=438520,http://www.headlinejeju.co.kr/news/articleView.html?idxno=438520,2021-01-12
451,452,2021-01-12 15:40:00,"제주담은수산, 그린키위 1100kg 초록우산어린이재단에 후원","이 키위는 제주도내 지역아동센터로 배분하여 긴급돌봄대상 아동에게 <b>지원</b>될 예정이다. 정민 대표는... 수산물을 비롯해 과일류, 야채류 및 육류 등 다양한 농수산물을 제주도 및 전국에 유통하고 있다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=438510,http://www.headlinejeju.co.kr/news/articleView.html?idxno=438510,2021-01-12
450,451,2021-01-12 13:01:00,"제주시, 새해 사회복지분야 6626억 투자...&apos;포용적 복지서비스&apos; 실현","출산·<b>양육</b> 부담을 덜어주기 위해 제주에 1년 이상 거주한 둘째 아 이상 출산가정에 대해서 육아<b>지원</b>금... 줄이기 시민참여 유도를 위한 클린쿠폰제, 밥 반 공기 주문제 음식문화 개선사업도 확대 추진한다.  &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=438486,http://www.headlinejeju.co.kr/news/articleView.html?idxno=438486,2021-01-12
432,433,2021-01-11 16:58:00,"제주도, 읍․면지역 실외 반려견 중성화 <b>지원</b>",제주특별자치도는 읍․면지역에서 <b>양육</b>되는 반려견(마당개) 중성화 <b>지원</b>사업을 실시한다고 11일 밝혔다.... 것으로 판단되나 최근 매년 증가하던 유기동물 발생이 작년 다소 감소한 것으로 확인됐다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=438431,http://www.headlinejeju.co.kr/news/articleView.html?idxno=438431,2021-01-11
45,46,2021-01-11 11:54:00,출생신고 전이라도 미혼부 자녀 가정<b>양육</b>수당 <b>지원</b>됩니다 ,"가정<b>양육</b>수당, 아동수당을 <b>지원</b>받을 수 있도록 제도가 개선되었다. 출생신고 전이라도 미혼부가 자녀와의... &lt;장옥영 / 제주시 여성가족과 보육팀장&gt; *이 글은 <b>헤드라인</b>제주 편집방향과 다를 수 있습니다.",http://www.headlinejeju.co.kr/news/articleView.html?idxno=438396,http://www.headlinejeju.co.kr/news/articleView.html?idxno=438396,2021-01-11
444,445,2021-01-06 07:52:00,"[충청브리핑] ‘구멍’ 뚫린 정부세종청사…마약 투여 20대男, 3시간 ‘활보’",다음은 2021년 1월 6일자 신문들의 <b>헤드라인</b> 뉴스다. ◇조선일보 -재소자 가족들 분통 “영치금 줄어드는 것... 석연치 않은 부분 명확히 해명해야” 주호영 “가족간 허위거래 아닌지 의심” -<b>양육</b>비 안주는 나쁜아빠... ,http://cc.newdaily.co.kr/site/data/html/2021/01/06/2021010600009.html,http://cc.newdaily.co.kr/site/data/html/2021/01/06/2021010600009.html,2021-01-06
453,454,2021-01-05 10:13:00,이낙연 통합 vs. 이재명 촛불... 사실상 선두 결정전?,ⓒ 남소연 ■ 1월 5일 <b>헤드라인</b> ▲당 안팎 사면론 논란에도 이낙연 민주당 대표가 &apos;통합 브랜드&apos;를 더욱... 재난<b>지원</b>금 지출안을 의결한다 ▲문 대통령은 강원도 원주역 &apos;저탄소·친환경 KTX-이음&apos; 시승 행사에 참석했다... ,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002708528&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002708528&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,2021-01-05
58,59,2021-01-05 04:20:00,머니투데이 오프<b>라인</b> <b>헤드라인</b>-5일자,"절벽…&apos;<b>양육</b> 쏠림&apos; 저출산 예산, 방향전환 시급 [2021 신년기획] 月1000건 뚝딱 만든 법 &apos;불량·폐기처분... 카메라·S펜 <b>지원</b>…조기등판 승부수 [건설부동산] 10대 건설사 &quot;올 24만채 공급&quot; 추가규제·서울시장 보선 &apos;변수... ",http://news.mt.co.kr/mtview.php?no=2021010416560197258,http://news.mt.co.kr/mtview.php?no=2021010416560197258,2021-01-05
455,456,2021-01-03 12:38:00,제주도 어린이집 임시휴원 10일까지 연장...&apos;긴급보육&apos; 병행,"다만, 어린이집 휴원 시 맞벌이 가족 등 보호자가 영유아를 가정에서 <b>양육</b>할 수 없는 경우에는... 지난 휴원 기간(12월 28일~1월 3일) 평균 긴급보육률은 14.5%(3484명)으로 나타났다.  &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=437811,http://www.headlinejeju.co.kr/news/articleView.html?idxno=437811,2021-01-03
424,425,2020-12-31 16:14:00,"제주시건강가정<b>지원</b>센터, &apos;이혼전후상담&apos; 우수기관 선정","자녀<b>양육</b>코칭, 자녀 심리상담 치료 등 다양한 심화프로그램을 운영하고 있다. 제주도가 지난 2015년부터... 프로그램을 통해 건강한 가족관계 증진 <b>지원</b>을 받을 수 있도록 지속적으로 <b>지원</b>하겠다&quot;고 밝혔다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=437727,http://www.headlinejeju.co.kr/news/articleView.html?idxno=437727,2020-12-31
454,455,2020-12-30 18:45:00,제주도 인구증가율 둔화 추세...&apos;출산.이주&apos; 모두 뚝↓,"출산장려를 위해 우선되어야 할 정책으로 <b>양육</b>비(보육료) <b>지원</b>(51.0%), 출산장려금 확대 <b>지원</b>(35.8%)  출산... 제주를 위한 각종 연구 등의 기초자료로 유용하게 활용되기를 기대한다&quot;고 말했다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=437629,http://www.headlinejeju.co.kr/news/articleView.html?idxno=437629,2020-12-30
441,442,2020-12-29 15:12:00,[4.7보선] 이언주 &apos;엄마와 가족이 행복한 도시 부산&apos;…생애주기별 맞춤형 여성...,"이 예비후보는 &quot;부산시 직속 성폭력 대책위원회를 설치하고, 핫<b>라인</b>(hot-line)을 만들어 위원회 전담 변호사가... 자녀 <b>양육지원</b>금(월 100만원)을 <b>지원</b>하겠다&quot;며 &quot;신혼부부 전용 신규 아파트를 공급하고 대출을 보증하며... ",http://www.gukjenews.com/news/articleView.html?idxno=2134756,http://www.gukjenews.com/news/articleView.html?idxno=2134756,2020-12-29
458,459,2020-12-23 17:00:00,"제주, 코로나19 확산에 모든 어린이집 전면 &apos;휴원&apos;","다만, 어린이집 휴원 시 맞벌이 가족 등 보호자가 영유아를 가정에서 <b>양육</b>할 수 없는 경우에는 긴급보육을... 5873명이며, 22일 기준 제주시 긴급보육률 18%(4504명), 서귀포시 등원률 67%(1369명)이다.&lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=437080,http://www.headlinejeju.co.kr/news/articleView.html?idxno=437080,2020-12-23
426,427,2020-12-22 11:38:00,"제주도, 출산 미혼 한부모 원스톱 <b>지원</b>서비스 체계 구축",갈등상담(1644-6621) 기능 강화 △아동<b>양육</b>비 <b>지원</b>대상 및 아이돌봄서비스 정부<b>지원</b> 확대 △한부모가족복지시설 입소대상·기간 확대(중위소득 60%→100%) △제도개선 및 법령개정을 추진하고 있다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436906,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436906,2020-12-22
427,428,2020-12-21 10:37:00,"제주, 내년부터 둘째아이 이상 출산시 1000만원 <b>지원</b>",내년부터 둘째 이상 아이를 낳거나 입양하는 경우 1000만원의 육아<b>지원</b>금이 <b>지원</b>된다. 제주특별자치도는... 지속적인 인구정책 발굴을 통해 출산・<b>양육</b>친화적 환경을 조성해 나가겠다&quot;고 밝혔다.&lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436797,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436797,2020-12-21
459,460,2020-12-20 12:38:00,"제주시, 코로나19 급속 확산에 어린이집 365곳 &apos;임시휴원&apos; 명령","맞벌이 가족 등 보호자가 영유아를 가정에서 <b>양육</b>할 수 없는 경우에는 긴급보육을 실시해 보육공백을... 이뤄진 보육교직원 12명에 대해서도 코로나19 검체 채취가 완료됐으며, 전원 음성으로 확인됐다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=436755,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436755,2020-12-20
60,61,2020-12-16 22:01:00,[에너지경제신문 오프<b>라인</b>] 먼저 만나는 에너지경제신문 <b>헤드라인</b> - 12월 17일,"환아 후원 백혈병어린이재단에 1억 기부포스코건설, 더 샵 모델 김수현 선정KT&amp;G, 취약계층 2만가구 10억 상당 식자재 <b>지원</b>LH, 축산원 부지에 제조혁신파크 조성남양유업, 대리점주 대상 자녀 손주 출산 <b>양육 지원</b>",https://www.ekn.kr/web/view.php?key=20201216010004159,https://www.ekn.kr/web/view.php?key=20201216010004159,2020-12-16
446,447,2020-12-16 14:58:00,"제주시, 미혼모자가족복지시설 입소자 모집","부담의 이중고를 겪는 미혼모의 자립을 위해 다양한 <b>지원</b>을 이어갈 수 있도록 노력할 계획이다. 자세한 사항은 제주시 기초생활보장과(064-728-2535), 아기사랑엄마의집(064-723-2010)으로 문의하면 된다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=436447,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436447,2020-12-16
449,450,2020-12-16 12:06:00,"제주시, 아이돌봄 서비스 전국 &apos;최우수 기관&apos; 선정",제주시 관계자는 &quot;아이돌봄 <b>지원</b>사업을 통해 맞벌이 등의 사유로 <b>양육</b>공백이 발생한 가정의 <b>양육</b>부담을 해소함으로써 아이 키우기 좋은 사회환경이 조성되길 기대한다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436426,http://www.headlinejeju.co.kr/news/articleView.html?idxno=436426,2020-12-16
461,462,2020-12-16 07:54:00,[충청브리핑] 헌정 초유 윤석열 ‘정직 2개월’…‘정권수사 칼’ 잘렸다,"다음은 12월 16일자 신문들의 <b>헤드라인</b> 뉴스다. ◇조선일보 -윤석열 정직 2개월, 손발 묶고 칼을 빼앗다 헌정... 어린이집·가정<b>양육 지원</b>비 영아수당으로 통합해 일괄지급 엄마 ‘독박육아’ 방지하기 위해 공동육아때... ",http://cc.newdaily.co.kr/site/data/html/2020/12/16/2020121600003.html,http://cc.newdaily.co.kr/site/data/html/2020/12/16/2020121600003.html,2020-12-16
465,466,2020-12-08 10:02:00,제주시 열린어린이집 5개소 추가 신규 선정  ,<b>지원</b> 등의 다양한 인센티브가 제공된다. 제주시는 앞으로도 열린어린이집을 지속적으로 선정·운영해 어린이집 운영의 자율성과 투명성을 높이고 지역사회와 더불어 건강한 <b>양육</b>환경 조성해 나갈 계획이다. &lt;<b>헤드라인</b>... ,http://www.headlinejeju.co.kr/news/articleView.html?idxno=435619,http://www.headlinejeju.co.kr/news/articleView.html?idxno=435619,2020-12-08
456,457,2020-12-03 17:54:00,"제주도 수눌음 돌봄 사업, 이용자 &apos;호응&apos;...만족도 &apos;96.8%&apos;","(중복응답) <b>양육</b>자 피로 해소·마음 위로(76.3%), 온<b>라인</b> 학습<b>지원</b>·정보 공유(52.7%), 긴급 돌봄 등(37.7%)에... 다양한 가족들이 안전하고 행복하게 공동 <b>양육</b>할 수 있는 환경을 조성해나가겠다&quot;고 밝혔다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=435293,http://www.headlinejeju.co.kr/news/articleView.html?idxno=435293,2020-12-03
437,438,2020-11-22 07:11:00,"제주시, 저소득 한부모가족 월동준비금 <b>지원</b>","안정적인 <b>양육</b>환경과 자립기반 조성을 위해 다양한 <b>지원</b> 사업을 추진할 계획이다. 한편, 제주시는 올해 아동<b>양육</b>비, 자녀학습비 등 저소득 한부모가족 2340가구 5945명에게 42억5300만원을 <b>지원</b>했다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=433960,http://www.headlinejeju.co.kr/news/articleView.html?idxno=433960,2020-11-22
61,62,2020-11-17 22:02:00,[에너지경제신문 오프<b>라인</b>] 먼저 만나는 에너지경제신문 <b>헤드라인</b> - 11월 18일,"온<b>라인</b> 생중계한국에너지정보문화재단 에너지정보관 리뉴얼 개관E1, 가스업계 최초 정보보호 통합인증... 자립 <b>지원</b>현대엔지니어링, LH 맞손 건설신기술 상생협약 체결피자헛, 아동<b>양육</b>시설에 나눔 보육원생에 따뜻한... ",https://www.ekn.kr/web/view.php?key=20201117010004161,https://www.ekn.kr/web/view.php?key=20201117010004161,2020-11-17
467,468,2020-11-17 09:54:00,안철수·윤석열·홍준표... 벌써 &apos;포스트 김종인&apos; 각축?,ⓒ 공동취재사진 ■ 11월 17일 <b>헤드라인</b> ▲범야권 정치인으론 세 사람 정도만 한국갤럽 등 대선주자... 중복<b>지원</b>을 금지한다 ▲여가부는 <b>양육</b>비를 안 주면 운전면허를 정지하고 미혼모 출생신고 시 가명을 검토한다... ,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002693699&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002693699&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news,2020-11-17
440,441,2020-11-13 14:47:00,"제주시 특수교육<b>지원</b>센터, 영·유아 가족<b>지원</b> 학부모교육 프로그램",제주시교육<b>지원</b>청 특수교육<b>지원</b>센터는 지역내 특수교육대상 영·유아 가족을 <b>지원</b>하기 위해 지난 10일... 장애 영·유아 가족의 행복을 향상시켜 자녀 <b>양육</b>에 긍정적인 영향을 줄 것으로 기대한다&quot;고 말했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=433182,http://www.headlinejeju.co.kr/news/articleView.html?idxno=433182,2020-11-13
463,464,2020-11-12 11:02:00,"서귀포시, &quot;찾아가는 아이돌봄서비스 신청하세요&quot;","아이돌봄서비스는 부모의 맞벌이, 질병, 등의 사유로 <b>양육</b> 공백이 발생한 가정의 만 12세 이하 아동을... 자세한 사항은 서귀포시건강가정<b>지원</b>센터(760-6482. 6484)로 문의하면 된다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=432992,http://www.headlinejeju.co.kr/news/articleView.html?idxno=432992,2020-11-12
466,467,2020-11-06 13:33:00,중고거래 앱 &apos;신생아 입양글&apos; 올린 산모 검찰 송치,"당황스러움과 <b>양육</b>에 대한 부담이 있었던 점을 고려해 상담, 치료, 교육 등이 필요한 것으로 보여... 한편, A씨의 아이는 현재 국내입양단체의 <b>지원</b>을 받아 입양절차가 진행되고 있는 것으로 알려졌다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=432440,http://www.headlinejeju.co.kr/news/articleView.html?idxno=432440,2020-11-06
59,60,2020-11-03 10:23:00,"제주도교육청, 학교 밖 아동 <b>양육</b> 한시<b>지원</b>금 신청 추가 접수","제주특별자치도교육청은 정부 4차 추경에 따른 학교 밖 아동 &apos;아동<b>양육</b> 한시<b>지원</b>금&apos; 추가 접수 기간을... 제주시교육<b>지원</b>청(전화 064-754-1394), 서귀포시교육<b>지원</b>청(전화 064-730-8234)으로 문의하면 된다. &lt;<b>헤드라인</b>제주&gt;",http://www.headlinejeju.co.kr/news/articleView.html?idxno=432021,http://www.headlinejeju.co.kr/news/articleView.html?idxno=432021,2020-11-03
452,453,2020-10-27 11:57:00,"서귀포시, 저소득 한부모가족 월동준비금 <b>지원</b> ",이번에 <b>지원</b>대상에서 제외된다. 서귀포시는 앞서 저소득 한부모 가족의 경제적 자립 <b>지원</b>을 위해 아동<b>양육</b>... 한부모 가족이 중지된 세대 중 20세대를 대상으로 자립정착금을 <b>지원</b>하할 계획&quot;이라고 말했다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=431245,http://www.headlinejeju.co.kr/news/articleView.html?idxno=431245,2020-10-27
464,465,2020-10-23 12:52:00,"미혼부 자녀, 출생신고 전이라도 복지서비스 가능합니다 ",아동<b>양육</b>비를 <b>지원</b>받을 수 있게 되었다. 또한 생후 1년 이내에 출생신고를 완료하지 못해도 미혼부가... 하루 빨리 오기를 기대한다. &lt;홍봉남 / 제주시 한경면사무소&gt; *이 글은 <b>헤드라인</b>제주 편집방향과 다를 수 있습니다.,http://www.headlinejeju.co.kr/news/articleView.html?idxno=430879,http://www.headlinejeju.co.kr/news/articleView.html?idxno=430879,2020-10-23
473,474,2020-10-22 09:16:00,직권조사 없는 선택의정서 비준 무용지물,"알려지며, <b>헤드라인</b>을 장식했단다. 이 단체는 토파즈 시설이 EU 구조투자기금으로부터 자금 <b>지원</b>을 받았다는... 재정<b>지원</b>이 있었기에 이런 일까지 가게 되지 않았을까? 가족<b>지원</b>도 장애아동을 원 가정에서 <b>양육</b>하는 것보다... ",http://www.ablenews.co.kr/News/NewsContent.aspx?CategoryCode=0006&amp;NewsCode=000620201022044842977329,http://www.ablenews.co.kr/News/NewsContent.aspx?CategoryCode=0006&amp;NewsCode=000620201022044842977329,2020-10-22
57,58,2020-10-21 10:59:00,"제주, 외국인 학생에도 &apos;아동<b>양육</b> 한시 <b>지원</b>금&apos; 지급",중학교 학생 가정을 <b>지원</b>하기 위해 정부가 4차 추경예산을 통해 마련한 &apos;아동<b>양육</b> 한시 <b>지원</b>금&apos;이 외국... &apos;비대면학생<b>지원</b>금&apos;은 지난 8일 중학생 1만9521명(29억2800만원)에게 지급된 바 있다. &lt;<b>헤드라인</b>제주&gt;,http://www.headlinejeju.co.kr/news/articleView.html?idxno=430601,http://www.headlinejeju.co.kr/news/articleView.html?idxno=430601,2020-10-21
